sexo,edad,imce,vive_padre,vive_madre,sk1,sk2,sk3,sk4,sk5,sk6,sk7,sk8,sk9,sk10,sk11,sk12,sk13,act_fisica,area,educm,educp,madre_work,narrative
1,84,2.48,1,1,1,1,1,1,2,2,5,3,3,1,1,1,1,1,1,13,13,-1,"Evidencia un buen nivel socioemocional, destacando en lo afectivo-emocional y mostrando mayor debilidad en la interaccion social y el juego. Lo que mejor maneja es el interes por su entorno, siendo hacer preguntas a los adultos el aspecto a trabajar. La agresividad es constante."
1,84,0.68000001,1,1,1,2,2,2,1,2,2,2,1,2,1,2,1,1,1,11,9,-1,"Muestra un desarrollo socioemocional satisfactorio, destacando en la curiosidad e intereses cognitivos y mostrando mayor debilidad en lo afectivo-emocional. Entre sus conductas, brilla hacer preguntas a los adultos, aunque el interes por los libros se observa mas debil. La agresividad es esporadica."
1,83,1.55,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,0,16,13,-1,"Exhibe un perfil socioemocional muy solido, con lo afectivo-emocional como area mas fuerte y la curiosidad e intereses cognitivos como la mas rezagada. Resalta particularmente el interes por su entorno, y el interes por los libros es lo que mas necesita apoyo. No presenta agresividad."
0,83,2.3499999,1,1,2,2,1,2,2,2,3,2,1,2,1,2,1,2,1,13,15,0,"Exhibe competencias socioemocionales apropiadas para su etapa, con ventaja clara en la curiosidad e intereses cognitivos frente a un rezago en la interaccion social y el juego. Lo que mejor maneja es las expresiones artisticas, y conviene reforzar armar y desarmar cosas. Muestra episodios ocasionales de agresividad."
0,86,-0.5,1,1,1,2,1,1,2,2,2,2,1,2,1,2,2,4,1,11,8,-1,"Las habilidades socioemocionales estan bien establecidas, con lo afectivo-emocional como area mas fuerte y la interaccion social y el juego como la mas rezagada. Entre sus conductas, brilla el uso de gestos para comunicarse, y conviene reforzar el afecto hacia sus pares. Solo rara vez muestra agresividad."
0,85,1.7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,9,-1,"Evidencia un desarrollo socioemocional excelente, con un avance parejo entre sus distintas areas. Entre sus conductas, brilla armar y desarmar cosas, siendo el uso de gestos para comunicarse el aspecto a trabajar. Sin senales de agresividad."
1,83,1.11,1,1,1,3,2,1,1,3,1,1,2,2,1,1,3,3,1,13,13,-1,"Su perfil socioemocional es favorable, con la interaccion social y el juego como area mas fuerte y la curiosidad e intereses cognitivos como la mas rezagada. Su mayor fortaleza es el interes por su entorno, en tanto el afecto hacia sus pares pide mas acompanamiento. No se registran conductas agresivas."
0,83,-1.03,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,13,17,1,"Muestra habilidades socioemocionales plenamente consolidadas, con lo afectivo-emocional como area mas fuerte y la interaccion social y el juego como la mas rezagada. Resalta particularmente el afecto hacia sus pares, siendo el juego con otros el aspecto a trabajar. No se registran conductas agresivas."
1,83,0.46000001,0,1,1,1,1,1,1,3,5,1,1,1,1,1,1,3,1,13,17,1,"Presenta un desarrollo socioemocional destacado, donde lo afectivo-emocional lidera y la interaccion social y el juego concentra el mayor desafio. Resalta particularmente el interes por su entorno, siendo compartir sus cosas el aspecto a trabajar. Presenta un patron agresivo persistente."
1,84,-0.12,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,5,1,13,11,-1,"Muestra habilidades socioemocionales plenamente consolidadas, con un equilibrio notable entre las areas observadas. Presenta conductas agresivas a veces. Destaca especialmente la participacion en juegos grupales, aunque hacer preguntas a los adultos se observa mas debil."
1,83,2.8900001,0,1,1,2,1,1,1,1,4,1,1,2,1,2,2,3,1,14,13,1,"Su perfil socioemocional es favorable, apoyado sobre todo en la interaccion social y el juego, mientras la curiosidad e intereses cognitivos queda mas atras. Resalta particularmente la participacion en juegos grupales, siendo el interes por los libros el aspecto a trabajar. La agresividad es frecuente."
0,83,-1.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,10,8,1,"Exhibe un perfil socioemocional muy solido, con un equilibrio notable entre las areas observadas. Lo que mejor maneja es el afecto hacia sus pares, y el uso de gestos para comunicarse es lo que mas necesita apoyo. No se registran conductas agresivas."
1,82,0.33000001,0,1,1,1,1,1,1,3,4,3,2,5,1,2,2,2,1,20,20,-1,"Muestra un desarrollo socioemocional satisfactorio, apoyado sobre todo en lo afectivo-emocional, mientras la curiosidad e intereses cognitivos queda mas atras. Las conductas agresivas se repiten con regularidad. Lo que mejor maneja es el afecto hacia sus padres, aunque el interes por los libros se observa mas debil."
1,83,0.14,0,1,1,1,1,1,1,1,5,1,1,2,1,1,3,2,1,13,13,-1,"Su desarrollo socioemocional es sobresaliente, con ventaja clara en lo afectivo-emocional frente a un rezago en la curiosidad e intereses cognitivos. Sobresale el afecto hacia sus pares, y conviene reforzar las expresiones artisticas. La agresividad es constante."
1,83,0.56999999,1,1,1,2,1,1,4,4,4,3,2,2,3,3,3,1,1,8,9,-1,"Evidencia avances parciales en lo socioemocional, con lo afectivo-emocional como area mas fuerte y la interaccion social y el juego como la mas rezagada. Presenta conductas agresivas marcadas. Lo que mejor maneja es el uso de gestos para comunicarse, aunque el juego con otros se observa mas debil."
0,83,1.86,1,1,1,1,1,1,1,1,3,1,1,1,2,1,2,1,1,20,13,1,"Alcanza un nivel socioemocional muy alto, con lo afectivo-emocional como area mas fuerte y la curiosidad e intereses cognitivos como la mas rezagada. Entre sus conductas, brilla el afecto hacia sus pares, en tanto el interes por su entorno pide mas acompanamiento. Se observan brotes de agresividad de cuando en cuando."
1,83,-0.63,0,1,1,3,1,1,2,3,4,1,1,2,1,1,1,3,1,13,12,1,"Exhibe competencias socioemocionales apropiadas para su etapa, con la curiosidad e intereses cognitivos como area mas fuerte y la interaccion social y el juego como la mas rezagada. Las conductas agresivas se repiten con regularidad. Sobresale la participacion en juegos grupales, y conviene reforzar compartir sus cosas."
1,83,-0.66000003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,13,8,-1,"Evidencia un desarrollo socioemocional excelente, con un avance parejo entre sus distintas areas. Destaca especialmente el interes por los libros, aunque la participacion en juegos grupales se observa mas debil. No presenta agresividad."
1,83,3.77,0,1,1,2,1,2,2,2,4,1,1,2,2,2,1,1,1,13,13,-1,"Evidencia un buen nivel socioemocional, destacando en lo afectivo-emocional y mostrando mayor debilidad en la interaccion social y el juego. Su mayor fortaleza es hacer preguntas a los adultos, y conviene reforzar el juego con otros. La agresividad es frecuente."
0,83,0.13,0,1,1,1,2,2,1,1,3,2,2,3,2,1,2,2,1,11,13,-1,"Presenta un desarrollo socioemocional adecuado, con la interaccion social y el juego como area mas fuerte y la curiosidad e intereses cognitivos como la mas rezagada. Destaca especialmente el afecto hacia sus padres, en tanto el interes por los libros pide mas acompanamiento. La agresividad aparece de forma intermitente."
1,82,0.69999999,1,1,1,3,1,1,1,1,3,2,1,3,2,1,4,2,1,17,17,1,"Muestra un desarrollo socioemocional satisfactorio, apoyado sobre todo en la interaccion social y el juego, mientras la curiosidad e intereses cognitivos queda mas atras. Lo que mejor maneja es hacer preguntas a los adultos, y las expresiones artisticas es lo que mas necesita apoyo. Se observan brotes de agresividad de cuando en cuando."
0,83,-0.69,1,1,2,2,1,1,1,3,1,1,1,2,1,2,2,3,1,13,13,-1,"Las habilidades socioemocionales estan bien establecidas, con lo afectivo-emocional como area mas fuerte y la interaccion social y el juego como la mas rezagada. Sin senales de agresividad. Entre sus conductas, brilla hacer preguntas a los adultos, aunque compartir sus cosas se observa mas debil."
1,84,2.79,0,1,2,3,1,1,1,2,4,2,1,2,1,1,3,3,1,11,11,-1,"Muestra un desarrollo socioemocional satisfactorio, con la curiosidad e intereses cognitivos como area mas fuerte y lo afectivo-emocional como la mas rezagada. Su mayor fortaleza es la expresion de sentimientos, en tanto las expresiones artisticas pide mas acompanamiento. Presenta conductas agresivas marcadas."
1,85,1.39,1,1,1,1,1,1,1,1,4,2,1,3,1,1,1,2,1,11,11,-1,"Evidencia un desarrollo socioemocional excelente, donde lo afectivo-emocional lidera y la curiosidad e intereses cognitivos concentra el mayor desafio. La agresividad es frecuente. Resalta particularmente armar y desarmar cosas, mientras el interes por los libros requiere mayor estimulo."
0,83,0.13,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,1,13,17,-1,"Alcanza un nivel socioemocional muy alto, destacando en la interaccion social y el juego y mostrando mayor debilidad en la curiosidad e intereses cognitivos. Sin senales de agresividad. Lo que mejor maneja es el juego con otros, aunque armar y desarmar cosas se observa mas debil."
0,83,-1.36,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,3,1,13,13,-1,"Alcanza un nivel socioemocional muy alto, siendo la curiosidad e intereses cognitivos su ambito mas avanzado y lo afectivo-emocional el menos logrado. Lo que mejor maneja es el interes por los libros, y conviene reforzar el afecto hacia sus padres. No presenta agresividad."
0,84,1.23,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,14,14,-1,"Evidencia un desarrollo socioemocional excelente, de manera homogenea en los tres ambitos. Presenta agresividad ocasional y leve. Su mayor fortaleza es el uso de gestos para comunicarse, en tanto armar y desarmar cosas pide mas acompanamiento."
0,83,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,17,15,1,"Alcanza un nivel socioemocional muy alto, sin diferencias marcadas entre las areas evaluadas. Entre sus conductas, brilla armar y desarmar cosas, mientras la expresion de sentimientos requiere mayor estimulo. Sin senales de agresividad."
1,85,1.96,0,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,4,9,1,"Exhibe un perfil socioemocional muy solido, siendo lo afectivo-emocional su ambito mas avanzado y la curiosidad e intereses cognitivos el menos logrado. Lo que mejor maneja es el juego con otros, aunque armar y desarmar cosas se observa mas debil. No presenta agresividad."
0,83,2.1700001,1,1,1,1,2,1,2,2,1,2,1,2,2,2,2,2,1,13,13,0,"Las habilidades socioemocionales estan bien establecidas, con ventaja clara en lo afectivo-emocional frente a un rezago en la interaccion social y el juego. Lo que mejor maneja es el afecto hacia sus padres, mientras armar y desarmar cosas requiere mayor estimulo. La agresividad esta ausente."
0,83,2.1400001,1,1,1,1,1,1,1,2,4,1,4,3,2,2,2,3,1,8,13,-1,"Su perfil socioemocional es favorable, con ventaja clara en lo afectivo-emocional frente a un rezago en la curiosidad e intereses cognitivos. Lo que mejor maneja es la participacion en juegos grupales, aunque hacer preguntas a los adultos se observa mas debil. Presenta conductas agresivas marcadas."
0,83,0.46000001,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,13,17,-1,"Muestra habilidades socioemocionales plenamente consolidadas, donde lo afectivo-emocional lidera y la curiosidad e intereses cognitivos concentra el mayor desafio. Sobresale el uso de gestos para comunicarse, en tanto armar y desarmar cosas pide mas acompanamiento. No se registran conductas agresivas."
1,83,3.1099999,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,13,16,-1,"Las habilidades socioemocionales estan bien establecidas, apoyado sobre todo en lo afectivo-emocional, mientras la interaccion social y el juego queda mas atras. Su mayor fortaleza es el interes por su entorno, en tanto la participacion en juegos grupales pide mas acompanamiento. No presenta agresividad."
1,82,0.86000001,1,1,1,2,1,1,1,2,2,3,2,2,2,1,1,,1,15,13,1,"Exhibe competencias socioemocionales apropiadas para su etapa, con ventaja clara en lo afectivo-emocional frente a un rezago en la interaccion social y el juego. Entre sus conductas, brilla el juego con otros, en tanto la participacion en juegos grupales pide mas acompanamiento. Las conductas agresivas son poco frecuentes."
1,84,3.6099999,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,3,1,9,13,-1,"Evidencia un desarrollo socioemocional excelente, de manera homogenea en los tres ambitos. Presenta un patron agresivo persistente. Su mayor fortaleza es armar y desarmar cosas, en tanto compartir sus cosas pide mas acompanamiento."
1,84,-1.51,0,1,1,1,1,1,1,1,5,1,1,3,1,1,1,2,1,9,7,-1,"Muestra habilidades socioemocionales plenamente consolidadas, con ventaja clara en lo afectivo-emocional frente a un rezago en la curiosidad e intereses cognitivos. Resalta particularmente el uso de gestos para comunicarse, y conviene reforzar el interes por los libros. Las conductas agresivas son habituales y sostenidas."
1,83,3.1099999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,15,9,0,"Evidencia un desarrollo socioemocional excelente, sin diferencias marcadas entre las areas evaluadas. Destaca especialmente el afecto hacia sus pares, y conviene reforzar armar y desarmar cosas. No presenta agresividad."
0,85,0.67000002,1,1,2,1,1,1,1,1,5,2,1,2,2,2,3,3,1,13,22,-1,"Las habilidades socioemocionales estan bien establecidas, con lo afectivo-emocional como area mas fuerte y la curiosidad e intereses cognitivos como la mas rezagada. Las conductas agresivas son habituales y sostenidas. Su mayor fortaleza es compartir sus cosas, siendo las expresiones artisticas el aspecto a trabajar."
1,83,1.83,0,1,3,1,1,1,1,1,3,2,1,3,2,2,3,,1,12,11,0,"Las habilidades socioemocionales estan bien establecidas, apoyado sobre todo en la interaccion social y el juego, mientras la curiosidad e intereses cognitivos queda mas atras. Lo que mejor maneja es el afecto hacia sus pares, mientras el interes por los libros requiere mayor estimulo. Se observan brotes de agresividad de cuando en cuando."
0,83,1.15,1,0,1,1,2,2,1,2,3,1,1,2,2,2,1,4,1,13,13,-1,"Las habilidades socioemocionales estan bien establecidas, con la interaccion social y el juego como area mas fuerte y la curiosidad e intereses cognitivos como la mas rezagada. Se observan brotes de agresividad de cuando en cuando. Destaca especialmente el juego con otros, siendo el interes por los libros el aspecto a trabajar."
1,84,0.47999999,1,1,1,1,1,1,2,2,3,3,1,1,1,4,2,2,1,13,12,0,"Evidencia un buen nivel socioemocional, siendo lo afectivo-emocional su ambito mas avanzado y la interaccion social y el juego el menos logrado. Sobresale el afecto hacia sus padres, y conviene reforzar armar y desarmar cosas. Presenta conductas agresivas a veces."
1,84,-1.3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,18,15,1,"Su desarrollo socioemocional es sobresaliente, sin diferencias marcadas entre las areas evaluadas. Presenta agresividad ocasional y leve. Lo que mejor maneja es el afecto hacia sus padres, mientras hacer preguntas a los adultos requiere mayor estimulo."
1,83,-0.079999998,1,1,1,1,1,3,1,1,2,3,2,5,2,4,4,5,0,7,5,0,"Su perfil socioemocional aun esta madurando, siendo lo afectivo-emocional su ambito mas avanzado y la curiosidad e intereses cognitivos el menos logrado. Entre sus conductas, brilla la expresion de sentimientos, siendo el interes por los libros el aspecto a trabajar. Presenta agresividad ocasional y leve."
1,83,0.77999997,0,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2,1,13,13,1,"Exhibe un perfil socioemocional muy solido, con un avance parejo entre sus distintas areas. Su mayor fortaleza es las expresiones artisticas, y conviene reforzar el afecto hacia sus padres. La agresividad es frecuente."
1,90,0.66000003,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,5,1,19,16,1,"Exhibe un perfil socioemocional muy solido, apoyado sobre todo en lo afectivo-emocional, mientras la curiosidad e intereses cognitivos queda mas atras. Resalta particularmente la participacion en juegos grupales, aunque el interes por los libros se observa mas debil. La agresividad es esporadica."
1,83,-0.52999997,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,13,11,-1,"Exhibe un perfil socioemocional muy solido, de manera homogenea en los tres ambitos. Sobresale el afecto hacia sus padres, siendo el interes por los libros el aspecto a trabajar. Se observan brotes de agresividad de cuando en cuando."
0,84,-1.76,0,1,1,1,1,2,1,1,2,1,2,2,1,1,2,3,1,13,15,1,"Muestra un desarrollo socioemocional satisfactorio, destacando en la interaccion social y el juego y mostrando mayor debilidad en la curiosidad e intereses cognitivos. Su mayor fortaleza es la expresion de sentimientos, siendo el uso de gestos para comunicarse el aspecto a trabajar. Presenta agresividad ocasional y leve."
