Recency,Income,Kidhome,Teenhome,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall
94,61923,0,2,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,3,11,0,59,2497,0,1,0,0,0,0,0,0,1,0,120,114,0
65,34824,0,0,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,25,2254,0,0,1,0,0,0,0,1,0,0,19,15,0
33,26518,1,1,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,3,11,1,71,2606,0,0,1,0,0,0,0,0,0,1,55,53,0
46,45938,0,0,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,3,11,0,59,2397,0,0,1,0,0,0,0,1,0,0,607,578,0
29,78468,0,0,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,3,11,0,60,2240,0,0,0,1,0,0,0,1,0,0,970,936,1
99,78901,0,1,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,3,11,0,47,2444,1,0,0,0,0,0,0,1,0,0,700,666,0
26,71427,2,0,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,3,11,0,42,2268,0,1,0,0,0,0,0,1,0,0,591,568,0
30,71022,0,1,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,3,11,0,42,2297,1,0,0,0,0,0,0,1,0,0,1211,969,1
27,90247,0,0,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,3,11,1,32,2220,0,0,1,0,0,0,0,0,1,0,1605,1589,3
24,41335,1,0,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,52,2344,1,0,0,0,0,0,0,0,1,0,182,177,0
93,71952,1,0,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,3,11,0,34,2694,0,1,0,0,0,0,0,1,0,0,1350,1257,2
34,35682,1,0,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,3,11,0,50,2161,1,0,0,0,0,0,0,0,0,1,39,21,0
88,43185,0,1,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,3,11,0,69,2604,1,0,0,0,0,0,0,1,0,0,607,577,0
96,66375,0,1,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,3,11,0,72,2379,0,0,0,1,0,0,0,0,0,1,757,566,1
10,35178,1,0,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1,49,2694,0,1,0,0,0,0,0,0,1,0,41,23,1
26,25252,1,0,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,3,11,0,34,2511,0,1,0,0,0,0,0,1,0,0,12,6,0
49,55250,0,1,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,3,11,0,55,2775,0,0,1,0,0,0,0,0,1,0,837,771,0
11,33249,1,0,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,45,2653,0,0,1,0,0,0,0,1,0,0,70,28,0
44,58398,0,0,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,3,11,0,67,2570,0,0,0,1,0,0,0,1,0,0,547,498,0
75,50272,1,0,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,3,11,0,38,2485,0,0,0,1,0,0,0,1,0,0,229,225,0
64,76618,0,0,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,3,11,0,45,2728,0,1,0,0,0,0,0,0,0,1,1364,1217,0
19,87305,0,0,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,3,11,1,60,2803,1,0,0,0,0,1,0,0,0,0,1072,992,1
45,25851,1,0,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0,42,2662,0,0,0,1,0,0,0,1,0,0,43,38,0
77,58710,0,1,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,3,11,0,50,2614,1,0,0,0,0,0,0,1,0,0,1011,837,0
9,45160,1,1,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,62,2251,0,0,1,0,0,0,0,1,0,0,18,15,0
1,74806,0,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,3,11,0,55,2716,0,1,0,0,0,0,0,0,1,0,956,947,0
90,59111,0,0,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,3,11,0,66,2582,0,1,0,0,0,0,0,1,0,0,714,559,0
43,18988,1,0,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,36,2196,0,1,0,0,0,0,0,0,0,1,15,14,0
79,72190,0,0,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,3,11,0,55,2660,0,1,0,0,0,0,0,1,0,0,1698,1449,0
19,7500,1,0,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,3,11,1,44,2856,0,1,0,0,0,0,0,1,0,0,39,7,1
99,44794,0,1,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,54,2180,0,1,0,0,0,0,0,1,0,0,61,57,0
62,80395,0,0,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,3,11,0,65,2377,0,1,0,0,0,0,0,1,0,0,1332,1284,1
41,75012,0,0,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,3,11,0,44,2314,1,0,0,0,0,0,0,0,1,0,876,725,0
60,56962,2,1,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0,55,2420,0,1,0,0,0,0,0,0,1,0,385,359,0
17,89891,0,0,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,3,11,0,29,2599,0,0,0,1,0,0,0,1,0,0,653,470,1
24,35946,1,1,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,3,11,0,71,2434,1,0,0,0,0,0,0,0,0,1,11,11,0
60,53593,1,1,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,3,11,0,67,2850,0,0,0,1,0,0,0,0,0,1,437,394,0
57,66373,1,1,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,3,11,0,42,2541,0,1,0,0,0,0,0,1,0,0,497,388,0
74,45072,1,2,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,3,11,0,72,2415,1,0,0,0,0,0,0,0,0,1,254,224,0
22,89694,1,1,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,3,11,0,47,2422,1,0,0,0,0,0,0,1,0,0,1430,1388,3
46,72025,0,0,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,3,11,1,71,2220,0,1,0,0,0,0,0,1,0,0,1677,1677,3
69,67432,0,1,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,3,11,0,47,2616,0,1,0,0,0,0,0,1,0,0,1165,995,0
29,70545,0,1,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,3,11,0,68,2185,0,0,0,1,0,0,0,0,1,0,313,292,0
37,17487,1,0,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,3,11,0,31,2627,0,1,0,0,0,0,1,0,0,0,12,6,0
26,62882,0,1,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,3,11,0,51,2848,0,0,0,1,0,0,0,1,0,0,1241,1144,0
8,64108,0,1,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,3,11,0,67,2622,0,0,1,0,0,0,0,0,0,1,1078,1057,0
26,34941,1,1,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,3,11,0,64,2639,0,0,0,1,0,0,0,0,1,0,73,49,0
79,48767,1,2,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,3,11,0,70,2338,0,0,1,0,0,0,0,0,0,1,53,43,0
71,38702,1,0,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,3,11,0,42,2491,0,0,0,1,0,1,0,0,0,0,69,29,0
83,82224,0,0,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,3,11,0,56,2314,0,1,0,0,0,0,0,1,0,0,862,822,1
57,83844,0,0,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,68,2572,0,0,0,1,0,0,0,1,0,0,1383,1192,1
37,17003,1,0,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,3,11,0,45,2361,0,1,0,0,0,1,0,0,0,0,31,24,0
30,71163,0,0,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,3,11,0,25,2271,0,0,1,0,0,0,0,1,0,0,916,872,0
34,33697,1,0,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,3,11,0,50,2446,0,0,1,0,0,0,0,1,0,0,17,6,1
0,63564,0,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,3,11,1,66,2310,0,1,0,0,0,1,0,0,0,0,1150,1085,1
89,83443,0,0,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,3,11,0,48,2339,0,0,0,1,0,0,0,0,0,1,1413,1329,0
92,51518,0,1,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,3,11,0,62,2428,0,0,0,1,0,0,0,0,0,1,445,441,0
87,58330,0,1,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,45,2345,0,0,0,0,1,0,0,1,0,0,913,762,0
20,80952,0,0,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,3,11,1,51,2645,0,1,0,0,0,0,0,1,0,0,1713,1669,3
56,75507,0,0,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,41,2217,0,0,0,1,0,0,0,1,0,0,1360,1280,0
28,63855,0,0,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,3,11,0,42,2664,0,0,0,1,0,1,0,0,0,0,917,828,0
55,62220,0,1,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,3,11,1,48,2846,0,0,0,1,0,0,0,0,0,1,1214,1202,0
25,58512,0,1,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,3,11,0,56,2442,0,1,0,0,0,0,0,1,0,0,1019,867,0
0,40662,1,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,3,11,0,41,2630,0,1,0,0,0,0,0,0,1,0,69,46,0
86,38829,0,1,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,3,11,0,61,2243,0,1,0,0,0,0,0,0,0,1,83,67,0
8,35523,1,0,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,3,11,0,39,2428,0,1,0,0,0,1,0,0,0,0,55,44,0
33,79146,1,1,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,53,2225,0,0,1,0,0,0,0,1,0,0,548,532,0
13,78285,0,0,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,3,11,0,32,2403,0,1,0,0,0,0,0,0,1,0,1387,1347,0
12,31626,1,0,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,3,11,1,42,2574,0,0,1,0,0,0,0,0,0,1,52,18,1
92,75127,0,0,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,3,11,0,68,2197,0,0,1,0,0,0,0,1,0,0,606,379,0
90,48726,0,1,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,3,11,0,65,2587,0,1,0,0,0,0,0,1,0,0,183,124,0
8,74985,0,0,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,3,11,0,43,2815,0,1,0,0,0,0,0,1,0,0,1783,1697,0
6,67430,0,0,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,3,11,0,33,2821,0,0,0,1,0,0,0,1,0,0,1243,1122,0
91,46891,0,1,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,55,2460,0,1,0,0,0,1,0,0,0,0,122,61,0
52,62058,0,1,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,3,11,0,64,2558,0,1,0,0,0,0,0,0,1,0,392,334,0
3,72063,0,1,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,3,11,0,41,2520,0,1,0,0,0,0,0,1,0,0,668,578,0
57,78939,0,0,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,3,11,0,69,2358,0,1,0,0,0,0,0,0,0,1,1302,1097,0
9,42720,1,1,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,3,11,1,55,2590,0,0,1,0,0,0,0,1,0,0,542,430,0
22,33622,1,1,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,48,2601,0,1,0,0,0,0,0,1,0,0,69,57,0
76,6835,0,1,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,3,11,0,63,2727,0,0,0,1,0,0,0,0,0,1,125,113,0
86,41452,1,1,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,67,2639,0,0,0,1,0,0,0,1,0,0,16,16,0
64,40760,0,1,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,3,11,0,55,2462,0,0,1,0,0,0,0,0,0,1,87,81,0
90,74250,0,0,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,3,11,0,62,2313,0,0,0,1,0,0,0,0,0,1,1158,1158,0
79,51124,1,1,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,3,11,0,65,2352,0,0,1,0,0,0,0,0,1,0,39,35,0
28,72258,0,1,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,3,11,0,49,2449,0,0,1,0,0,0,0,1,0,0,1391,1257,0
86,71466,0,0,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,3,11,0,46,2244,0,0,1,0,0,0,0,0,0,1,1230,1230,0
42,36283,1,1,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,3,11,0,44,2235,0,0,0,1,0,0,0,1,0,0,24,19,0
39,20587,1,0,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0,50,2208,0,0,1,0,0,0,0,1,0,0,16,7,0
8,30467,1,0,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,48,2261,0,1,0,0,0,0,0,1,0,0,19,14,0
40,31590,1,0,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,48,2535,0,0,0,1,0,0,0,1,0,0,35,32,0
5,20425,1,0,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,34,2767,0,1,0,0,0,0,1,0,0,0,40,23,0
96,17144,1,1,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0,60,2293,0,0,0,1,0,0,0,0,1,0,41,35,0
28,42564,0,1,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,3,11,1,52,2702,1,0,0,0,0,0,0,0,0,1,615,417,1
22,43783,1,0,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,3,11,0,42,2190,0,1,0,0,0,0,0,0,1,0,490,351,1
30,40780,0,1,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,3,11,0,44,2818,1,0,0,0,0,0,0,1,0,0,343,309,0
45,62847,0,0,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,3,11,0,75,2689,0,0,0,1,0,0,0,0,1,0,1551,1490,0
58,82017,0,0,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,3,11,1,63,2758,0,1,0,0,0,0,0,0,0,1,706,683,3
49,16813,0,0,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,3,11,0,70,2504,0,0,1,0,0,0,0,1,0,0,37,24,1
37,51267,1,1,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,3,11,0,42,2402,0,1,0,0,0,0,0,1,0,0,258,246,0
70,46524,0,1,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,3,11,0,59,2609,0,0,1,0,0,0,0,1,0,0,125,73,0
33,45183,0,0,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,3,11,0,58,2684,0,0,1,0,0,0,0,0,1,0,303,291,1
98,70421,0,1,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,3,11,0,66,2160,0,1,0,0,0,0,0,0,0,1,732,697,0
17,60161,0,1,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,3,11,0,55,2773,1,0,0,0,0,1,0,0,0,0,894,717,0
54,73926,0,0,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,3,11,0,47,2643,0,0,0,1,0,0,0,1,0,0,1565,1550,0
39,19329,1,0,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,3,11,0,52,2356,0,1,0,0,0,0,0,1,0,0,55,50,0
81,61872,0,1,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,3,11,0,50,2357,0,1,0,0,0,0,0,0,1,0,557,541,0
71,46984,1,1,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,3,11,0,64,2619,0,0,0,0,1,0,0,1,0,0,33,25,0
62,34838,1,1,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,3,11,0,69,2685,0,1,0,0,0,0,0,1,0,0,123,76,0
8,82716,0,0,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,3,11,0,76,2395,0,0,1,0,0,0,0,0,0,1,1145,1123,0
76,48192,0,0,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,3,11,1,62,2608,0,1,0,0,0,0,0,1,0,0,1497,1468,3
66,49681,0,2,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,3,11,0,44,2396,0,1,0,0,0,0,0,0,1,0,437,416,0
83,56850,0,1,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,3,11,0,49,2257,0,1,0,0,0,0,0,0,1,0,63,63,0
28,55267,0,1,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,3,11,0,63,2410,0,1,0,0,0,0,0,1,0,0,360,315,0
87,59666,1,1,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,3,11,0,48,2623,0,1,0,0,0,0,0,1,0,0,894,761,1
43,72504,0,1,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,3,11,0,48,2608,0,0,1,0,0,0,0,1,0,0,1384,1290,0
0,26872,0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,3,11,0,39,2415,0,1,0,0,0,0,0,1,0,0,40,8,0
1,21359,1,0,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,1,48,2594,0,0,1,0,0,0,0,1,0,0,38,28,0
1,73170,0,0,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,3,11,0,45,2188,0,0,1,0,0,0,0,1,0,0,694,662,0
72,52750,0,1,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,3,11,0,65,2669,0,1,0,0,0,0,0,0,1,0,791,722,0
72,91820,0,0,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,3,11,0,34,2377,0,0,0,1,0,0,0,0,0,1,1467,1437,0
12,65968,0,1,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,3,11,0,50,2207,0,0,0,1,0,0,0,0,0,1,491,487,0
89,30772,1,1,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,44,2268,0,1,0,0,0,0,0,1,0,0,16,12,0
67,22507,0,0,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,3,11,0,66,2741,0,0,1,0,0,0,0,1,0,0,502,434,0
54,65685,0,1,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,48,2251,0,1,0,0,0,0,0,1,0,0,712,655,0
34,25804,1,0,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,3,11,0,42,2460,0,1,0,0,0,1,0,0,0,0,43,31,0
15,76412,0,0,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,3,11,1,40,2579,0,0,1,0,0,0,0,0,0,1,1791,1774,2
43,22063,1,0,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,3,11,0,48,2484,0,1,0,0,0,0,0,1,0,0,44,33,0
0,57091,0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,3,11,1,59,2173,0,0,1,0,0,0,0,1,0,0,540,503,1
74,22419,0,0,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,3,11,0,57,2596,0,1,0,0,0,0,0,1,0,0,120,78,0
61,87771,0,1,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1,61,2562,0,0,0,1,0,0,0,1,0,0,1924,1891,4
51,78353,0,1,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,3,11,0,61,2598,1,0,0,0,0,1,0,0,0,0,1542,1508,0
97,93404,1,2,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,3,11,0,66,2577,0,1,0,0,0,0,0,1,0,0,1601,1586,2
75,37859,1,2,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,58,2692,1,0,0,0,0,0,0,1,0,0,34,32,0
83,80995,0,1,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,3,11,0,62,2573,0,0,0,0,1,0,0,0,0,1,1426,1370,0
23,16529,1,0,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,36,2279,0,0,0,1,0,0,0,1,0,0,21,20,0
65,55412,1,1,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,3,11,0,44,2378,1,0,0,0,0,0,0,0,0,1,55,47,0
94,48789,0,0,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,3,11,0,28,2816,0,0,1,0,0,0,0,1,0,0,535,390,0
42,56575,0,2,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,3,11,0,53,2579,0,0,0,1,0,0,0,0,0,1,532,522,0
10,25130,1,0,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,3,11,0,40,2429,0,0,0,1,0,1,0,0,0,0,32,14,0
94,35441,1,1,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,53,2659,0,1,0,0,0,0,0,1,0,0,38,37,0
50,71391,0,1,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,3,11,0,64,2616,0,1,0,0,0,0,0,1,0,0,902,761,0
46,49494,1,0,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,3,11,0,48,2589,0,0,1,0,0,0,0,0,1,0,303,221,0
98,81702,0,0,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,3,11,0,40,2803,1,0,0,0,0,0,0,1,0,0,1446,1259,0
42,45889,0,1,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,3,11,0,40,2521,0,0,1,0,0,1,0,0,0,0,38,30,0
30,56628,0,1,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,3,11,0,43,2259,0,0,1,0,0,0,0,1,0,0,590,419,1
11,34026,1,1,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,70,2487,0,0,0,1,0,0,0,1,0,0,59,42,0
61,40049,0,1,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,3,11,0,46,2736,0,1,0,0,0,0,0,1,0,0,262,234,0
12,34176,1,0,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,32,2207,0,0,1,0,0,0,0,1,0,0,69,49,0
76,19419,1,0,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,3,11,0,39,2755,0,1,0,0,0,0,0,1,0,0,63,56,0
2,82504,0,0,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,3,11,0,60,2496,0,1,0,0,0,1,0,0,0,0,1012,958,0
43,81205,0,0,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,3,11,1,50,2326,0,0,0,1,0,0,0,1,0,0,1879,1749,3
27,61618,0,0,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,3,11,0,29,2797,0,0,1,0,0,1,0,0,0,0,1140,935,0
60,55284,0,1,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,3,11,0,64,2711,0,0,1,0,0,0,0,0,1,0,701,638,0
79,49980,0,1,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,3,11,0,57,2408,0,0,1,0,0,0,0,1,0,0,181,167,0
96,15072,2,0,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,3,11,0,40,2574,0,1,0,0,0,0,0,1,0,0,35,17,0
17,49166,0,1,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,3,11,0,46,2540,0,0,1,0,0,0,0,1,0,0,258,148,0
0,65324,0,1,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,3,11,0,66,2328,0,1,0,0,0,0,0,0,0,1,539,534,0
38,82347,0,0,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,3,11,0,63,2759,0,1,0,0,0,1,0,0,0,0,1790,1727,2
43,30843,1,1,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,3,11,0,54,2193,0,0,0,1,0,0,0,0,0,1,26,17,1
1,46374,0,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,3,11,1,46,2263,0,1,0,0,0,0,0,0,0,1,429,412,2
25,60474,0,1,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,41,2613,0,0,1,0,0,0,0,1,0,0,1010,840,0
2,38576,0,1,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,47,2276,0,1,0,0,0,0,0,0,1,0,41,41,0
66,55357,2,0,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,3,11,0,35,2654,0,1,0,0,0,0,0,1,0,0,663,599,0
49,37758,1,1,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,54,2792,0,0,0,1,0,0,0,1,0,0,39,38,0
5,85710,0,0,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,3,11,0,31,2579,0,1,0,0,0,1,0,0,0,0,1029,996,1
71,23228,1,0,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,51,2313,0,0,0,1,0,0,0,1,0,0,40,40,0
35,44602,1,1,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,3,11,0,51,2293,0,0,0,1,0,0,0,0,1,0,258,224,0
94,7500,0,0,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,3,11,0,33,2695,0,1,0,0,0,0,0,1,0,0,10,5,0
80,38683,1,0,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,3,11,0,31,2792,0,0,0,1,0,1,0,0,0,0,275,209,0
61,49514,1,0,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,3,11,0,45,2353,0,0,1,0,0,1,0,0,0,0,276,183,0
